ville;code_commune;nom_commune;zone;annee;type_local;prix_m2_median;nb_ventes
Marseille;13016;La Bouilladisse;peripherie;2022;Appartement;;18
Marseille;13016;La Bouilladisse;peripherie;2022;Maison;4634.0;50
Marseille;13016;La Bouilladisse;peripherie;2023;Appartement;;10
Marseille;13016;La Bouilladisse;peripherie;2023;Maison;;25
Marseille;13016;La Bouilladisse;peripherie;2024;Appartement;;10
Marseille;13016;La Bouilladisse;peripherie;2024;Maison;;28
Marseille;13016;La Bouilladisse;peripherie;2025;Appartement;;10
Marseille;13016;La Bouilladisse;peripherie;2025;Maison;4504.0;36
Marseille;13019;Cabriès;peripherie;2021;Appartement;;12
Marseille;13019;Cabriès;peripherie;2021;Maison;4800.0;73
Marseille;13019;Cabriès;peripherie;2022;Appartement;;14
Marseille;13019;Cabriès;peripherie;2022;Maison;5041.0;76
Marseille;13019;Cabriès;peripherie;2023;Appartement;;9
Marseille;13019;Cabriès;peripherie;2023;Maison;5238.0;62
Marseille;13019;Cabriès;peripherie;2024;Appartement;;4
Marseille;13019;Cabriès;peripherie;2024;Maison;5351.0;47
Marseille;13019;Cabriès;peripherie;2025;Appartement;;14
Marseille;13019;Cabriès;peripherie;2025;Maison;5310.0;56
Marseille;13020;Cadolive;peripherie;2021;Appartement;;3
Marseille;13020;Cadolive;peripherie;2021;Maison;;27
Marseille;13020;Cadolive;peripherie;2022;Appartement;;11
Marseille;13020;Cadolive;peripherie;2022;Maison;;19
Marseille;13020;Cadolive;peripherie;2023;Appartement;;1
Marseille;13020;Cadolive;peripherie;2023;Maison;;12
Marseille;13020;Cadolive;peripherie;2024;Appartement;;5
Marseille;13020;Cadolive;peripherie;2024;Maison;;7
Marseille;13020;Cadolive;peripherie;2025;Appartement;;6
Marseille;13020;Cadolive;peripherie;2025;Maison;;12
Marseille;13021;Carry-le-Rouet;peripherie;2021;Appartement;5047.0;52
Marseille;13021;Carry-le-Rouet;peripherie;2021;Maison;5625.0;57
Marseille;13021;Carry-le-Rouet;peripherie;2022;Appartement;6265.0;50
Marseille;13021;Carry-le-Rouet;peripherie;2022;Maison;5700.0;44
Marseille;13021;Carry-le-Rouet;peripherie;2023;Appartement;6166.0;48
Marseille;13021;Carry-le-Rouet;peripherie;2023;Maison;6323.0;37
Marseille;13021;Carry-le-Rouet;peripherie;2024;Appartement;5132.0;36
Marseille;13021;Carry-le-Rouet;peripherie;2024;Maison;6213.0;43
Marseille;13021;Carry-le-Rouet;peripherie;2025;Appartement;5952.0;49
Marseille;13021;Carry-le-Rouet;peripherie;2025;Maison;6281.0;40
Marseille;13022;Cassis;peripherie;2021;Appartement;6721.0;120
Marseille;13022;Cassis;peripherie;2021;Maison;;28
Marseille;13022;Cassis;peripherie;2022;Appartement;6836.0;110
Marseille;13022;Cassis;peripherie;2022;Maison;;26
Marseille;13022;Cassis;peripherie;2023;Appartement;6767.0;95
Marseille;13022;Cassis;peripherie;2023;Maison;;24
Marseille;13022;Cassis;peripherie;2024;Appartement;7604.0;81
Marseille;13022;Cassis;peripherie;2024;Maison;;24
Marseille;13022;Cassis;peripherie;2025;Appartement;7590.0;90
Marseille;13022;Cassis;peripherie;2025;Maison;;18
Marseille;13023;Ceyreste;peripherie;2021;Appartement;;11
Marseille;13023;Ceyreste;peripherie;2021;Maison;5019.0;41
Marseille;13023;Ceyreste;peripherie;2022;Appartement;;15
Marseille;13023;Ceyreste;peripherie;2022;Maison;5436.0;41
Marseille;13023;Ceyreste;peripherie;2023;Appartement;;9
Marseille;13023;Ceyreste;peripherie;2023;Maison;5838.0;31
Marseille;13023;Ceyreste;peripherie;2024;Appartement;;9
Marseille;13023;Ceyreste;peripherie;2024;Maison;;27
Marseille;13023;Ceyreste;peripherie;2025;Appartement;;10
Marseille;13023;Ceyreste;peripherie;2025;Maison;;29
Marseille;13024;Charleval;peripherie;2021;Appartement;;10
Marseille;13024;Charleval;peripherie;2021;Maison;;21
Marseille;13024;Charleval;peripherie;2022;Appartement;;5
Marseille;13024;Charleval;peripherie;2022;Maison;3371.0;31
Marseille;13024;Charleval;peripherie;2023;Appartement;;7
Marseille;13024;Charleval;peripherie;2023;Maison;;21
Marseille;13024;Charleval;peripherie;2024;Appartement;;8
Marseille;13024;Charleval;peripherie;2024;Maison;;19
Marseille;13024;Charleval;peripherie;2025;Appartement;;10
Marseille;13024;Charleval;peripherie;2025;Maison;;27
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2021;Appartement;;10
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2021;Maison;;7
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2022;Appartement;;12
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2022;Maison;;10
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2023;Appartement;;9
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2023;Maison;;3
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2024;Appartement;;2
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2024;Maison;;5
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2025;Appartement;;11
Marseille;13025;Châteauneuf-le-Rouge;peripherie;2025;Maison;;7
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2021;Appartement;3505.0;98
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2021;Maison;3715.0;144
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2022;Appartement;3735.0;105
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2022;Maison;4102.0;150
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2023;Appartement;3767.0;68
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2023;Maison;4129.0;109
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2024;Appartement;3726.0;46
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2024;Maison;3645.0;89
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2025;Appartement;3729.0;85
Marseille;13026;Châteauneuf-les-Martigues;peripherie;2025;Maison;3937.0;116
Marseille;13028;La Ciotat;peripherie;2021;Appartement;4523.0;688
Marseille;13028;La Ciotat;peripherie;2021;Maison;5580.0;195
Marseille;13028;La Ciotat;peripherie;2022;Appartement;5015.0;626
Marseille;13028;La Ciotat;peripherie;2022;Maison;5852.0;188
Marseille;13028;La Ciotat;peripherie;2023;Appartement;5206.0;578
Marseille;13028;La Ciotat;peripherie;2023;Maison;6007.0;126
Marseille;13028;La Ciotat;peripherie;2024;Appartement;4995.0;458
Marseille;13028;La Ciotat;peripherie;2024;Maison;5976.0;129
Marseille;13028;La Ciotat;peripherie;2025;Appartement;5194.0;492
Marseille;13028;La Ciotat;peripherie;2025;Maison;5931.0;152
Marseille;13029;Cornillon-Confoux;peripherie;2021;Maison;;11
Marseille;13029;Cornillon-Confoux;peripherie;2022;Appartement;;1
Marseille;13029;Cornillon-Confoux;peripherie;2022;Maison;;7
Marseille;13029;Cornillon-Confoux;peripherie;2023;Appartement;;1
Marseille;13029;Cornillon-Confoux;peripherie;2023;Maison;;13
Marseille;13029;Cornillon-Confoux;peripherie;2024;Appartement;;1
Marseille;13029;Cornillon-Confoux;peripherie;2024;Maison;;5
Marseille;13029;Cornillon-Confoux;peripherie;2025;Maison;;2
Marseille;13030;Cuges-les-Pins;peripherie;2021;Appartement;;18
Marseille;13030;Cuges-les-Pins;peripherie;2021;Maison;4055.0;51
Marseille;13030;Cuges-les-Pins;peripherie;2022;Appartement;;17
Marseille;13030;Cuges-les-Pins;peripherie;2022;Maison;4351.0;32
Marseille;13030;Cuges-les-Pins;peripherie;2023;Appartement;;10
Marseille;13030;Cuges-les-Pins;peripherie;2023;Maison;;23
Marseille;13030;Cuges-les-Pins;peripherie;2024;Appartement;;8
Marseille;13030;Cuges-les-Pins;peripherie;2024;Maison;;25
Marseille;13030;Cuges-les-Pins;peripherie;2025;Appartement;;13
Marseille;13030;Cuges-les-Pins;peripherie;2025;Maison;;28
Marseille;13031;La Destrousse;peripherie;2021;Appartement;;26
Marseille;13031;La Destrousse;peripherie;2021;Maison;;29
Marseille;13031;La Destrousse;peripherie;2022;Appartement;;20
Marseille;13031;La Destrousse;peripherie;2022;Maison;;14
Marseille;13031;La Destrousse;peripherie;2023;Appartement;;12
Marseille;13031;La Destrousse;peripherie;2023;Maison;;16
Marseille;13031;La Destrousse;peripherie;2024;Appartement;;20
Marseille;13031;La Destrousse;peripherie;2024;Maison;;11
Marseille;13031;La Destrousse;peripherie;2025;Appartement;;17
Marseille;13031;La Destrousse;peripherie;2025;Maison;;17
Marseille;13032;Éguilles;peripherie;2021;Appartement;;29
Marseille;13032;Éguilles;peripherie;2021;Maison;5280.0;64
Marseille;13032;Éguilles;peripherie;2022;Appartement;;29
Marseille;13032;Éguilles;peripherie;2022;Maison;5652.0;47
Marseille;13032;Éguilles;peripherie;2023;Appartement;;21
Marseille;13032;Éguilles;peripherie;2023;Maison;6626.0;52
Marseille;13032;Éguilles;peripherie;2024;Appartement;;23
Marseille;13032;Éguilles;peripherie;2024;Maison;6132.0;41
Marseille;13032;Éguilles;peripherie;2025;Appartement;;27
Marseille;13032;Éguilles;peripherie;2025;Maison;5916.0;43
Marseille;13033;Ensuès-la-Redonne;peripherie;2021;Appartement;;10
Marseille;13033;Ensuès-la-Redonne;peripherie;2021;Maison;5380.0;72
Marseille;13033;Ensuès-la-Redonne;peripherie;2022;Appartement;;11
Marseille;13033;Ensuès-la-Redonne;peripherie;2022;Maison;5403.0;59
Marseille;13033;Ensuès-la-Redonne;peripherie;2023;Appartement;;11
Marseille;13033;Ensuès-la-Redonne;peripherie;2023;Maison;5941.0;36
Marseille;13033;Ensuès-la-Redonne;peripherie;2024;Appartement;;17
Marseille;13033;Ensuès-la-Redonne;peripherie;2024;Maison;;20
Marseille;13033;Ensuès-la-Redonne;peripherie;2025;Appartement;;11
Marseille;13033;Ensuès-la-Redonne;peripherie;2025;Maison;5007.0;41
Marseille;13035;Eyguières;peripherie;2021;Appartement;;26
Marseille;13035;Eyguières;peripherie;2021;Maison;3804.0;78
Marseille;13035;Eyguières;peripherie;2022;Appartement;;25
Marseille;13035;Eyguières;peripherie;2022;Maison;4023.0;73
Marseille;13035;Eyguières;peripherie;2023;Appartement;;20
Marseille;13035;Eyguières;peripherie;2023;Maison;3759.0;62
Marseille;13035;Eyguières;peripherie;2024;Appartement;;19
Marseille;13035;Eyguières;peripherie;2024;Maison;4273.0;36
Marseille;13035;Eyguières;peripherie;2025;Appartement;;21
Marseille;13035;Eyguières;peripherie;2025;Maison;3968.0;77
Marseille;13037;La Fare-les-Oliviers;peripherie;2021;Appartement;;25
Marseille;13037;La Fare-les-Oliviers;peripherie;2021;Maison;3640.0;80
Marseille;13037;La Fare-les-Oliviers;peripherie;2022;Appartement;3764.0;31
Marseille;13037;La Fare-les-Oliviers;peripherie;2022;Maison;4178.0;93
Marseille;13037;La Fare-les-Oliviers;peripherie;2023;Appartement;;17
Marseille;13037;La Fare-les-Oliviers;peripherie;2023;Maison;3939.0;67
Marseille;13037;La Fare-les-Oliviers;peripherie;2024;Appartement;;21
Marseille;13037;La Fare-les-Oliviers;peripherie;2024;Maison;4133.0;75
Marseille;13037;La Fare-les-Oliviers;peripherie;2025;Appartement;;21
Marseille;13037;La Fare-les-Oliviers;peripherie;2025;Maison;3945.0;80
Marseille;13039;Fos-sur-Mer;peripherie;2021;Appartement;2346.0;54
Marseille;13039;Fos-sur-Mer;peripherie;2021;Maison;3210.0;162
Marseille;13039;Fos-sur-Mer;peripherie;2022;Appartement;2778.0;63
Marseille;13039;Fos-sur-Mer;peripherie;2022;Maison;3323.0;144
Marseille;13039;Fos-sur-Mer;peripherie;2023;Appartement;2541.0;46
Marseille;13039;Fos-sur-Mer;peripherie;2023;Maison;3427.0;89
Marseille;13039;Fos-sur-Mer;peripherie;2024;Appartement;2444.0;37
Marseille;13039;Fos-sur-Mer;peripherie;2024;Maison;3269.0;77
Marseille;13039;Fos-sur-Mer;peripherie;2025;Appartement;2384.0;51
Marseille;13039;Fos-sur-Mer;peripherie;2025;Maison;3243.0;93
Marseille;13040;Fuveau;peripherie;2021;Appartement;3898.0;51
Marseille;13040;Fuveau;peripherie;2021;Maison;4486.0;63
Marseille;13040;Fuveau;peripherie;2022;Appartement;4043.0;35
Marseille;13040;Fuveau;peripherie;2022;Maison;4742.0;64
Marseille;13040;Fuveau;peripherie;2023;Appartement;;27
Marseille;13040;Fuveau;peripherie;2023;Maison;4552.0;44
Marseille;13040;Fuveau;peripherie;2024;Appartement;;22
Marseille;13040;Fuveau;peripherie;2024;Maison;4600.0;31
Marseille;13040;Fuveau;peripherie;2025;Appartement;4130.0;41
Marseille;13040;Fuveau;peripherie;2025;Maison;4511.0;63
Marseille;13041;Gardanne;peripherie;2021;Appartement;3200.0;143
Marseille;13041;Gardanne;peripherie;2021;Maison;4064.0;121
Marseille;13041;Gardanne;peripherie;2022;Appartement;3339.0;140
Marseille;13041;Gardanne;peripherie;2022;Maison;4081.0;89
Marseille;13041;Gardanne;peripherie;2023;Appartement;3548.0;122
Marseille;13041;Gardanne;peripherie;2023;Maison;4531.0;82
Marseille;13041;Gardanne;peripherie;2024;Appartement;3320.0;105
Marseille;13041;Gardanne;peripherie;2024;Maison;4067.0;64
Marseille;13041;Gardanne;peripherie;2025;Appartement;3219.0;122
Marseille;13041;Gardanne;peripherie;2025;Maison;4200.0;105
Marseille;13042;Gémenos;peripherie;2021;Appartement;;17
Marseille;13042;Gémenos;peripherie;2021;Maison;4978.0;35
Marseille;13042;Gémenos;peripherie;2022;Appartement;;9
Marseille;13042;Gémenos;peripherie;2022;Maison;5654.0;35
Marseille;13042;Gémenos;peripherie;2023;Appartement;;10
Marseille;13042;Gémenos;peripherie;2023;Maison;5603.0;36
Marseille;13042;Gémenos;peripherie;2024;Appartement;;11
Marseille;13042;Gémenos;peripherie;2024;Maison;;28
Marseille;13042;Gémenos;peripherie;2025;Appartement;;13
Marseille;13042;Gémenos;peripherie;2025;Maison;5445.0;34
Marseille;13043;Gignac-la-Nerthe;peripherie;2021;Appartement;;19
Marseille;13043;Gignac-la-Nerthe;peripherie;2021;Maison;3716.0;74
Marseille;13043;Gignac-la-Nerthe;peripherie;2022;Appartement;3308.0;32
Marseille;13043;Gignac-la-Nerthe;peripherie;2022;Maison;4197.0;87
Marseille;13043;Gignac-la-Nerthe;peripherie;2023;Appartement;;21
Marseille;13043;Gignac-la-Nerthe;peripherie;2023;Maison;4222.0;65
Marseille;13043;Gignac-la-Nerthe;peripherie;2024;Appartement;;20
Marseille;13043;Gignac-la-Nerthe;peripherie;2024;Maison;3600.0;45
Marseille;13043;Gignac-la-Nerthe;peripherie;2025;Appartement;3315.0;30
Marseille;13043;Gignac-la-Nerthe;peripherie;2025;Maison;4155.0;74
Marseille;13044;Grans;peripherie;2021;Appartement;;16
Marseille;13044;Grans;peripherie;2021;Maison;3586.0;49
Marseille;13044;Grans;peripherie;2022;Appartement;;22
Marseille;13044;Grans;peripherie;2022;Maison;3879.0;50
Marseille;13044;Grans;peripherie;2023;Appartement;;11
Marseille;13044;Grans;peripherie;2023;Maison;4212.0;37
Marseille;13044;Grans;peripherie;2024;Appartement;;14
Marseille;13044;Grans;peripherie;2024;Maison;4406.0;30
Marseille;13044;Grans;peripherie;2025;Appartement;;14
Marseille;13044;Grans;peripherie;2025;Maison;;27
Marseille;13046;Gréasque;peripherie;2021;Appartement;;8
Marseille;13046;Gréasque;peripherie;2021;Maison;4301.0;30
Marseille;13046;Gréasque;peripherie;2022;Appartement;;8
Marseille;13046;Gréasque;peripherie;2022;Maison;;28
Marseille;13046;Gréasque;peripherie;2023;Appartement;;5
Marseille;13046;Gréasque;peripherie;2023;Maison;;28
Marseille;13046;Gréasque;peripherie;2024;Appartement;;7
Marseille;13046;Gréasque;peripherie;2024;Maison;;25
Marseille;13046;Gréasque;peripherie;2025;Appartement;;5
Marseille;13046;Gréasque;peripherie;2025;Maison;;29
Marseille;13047;Istres;peripherie;2021;Appartement;2713.0;220
Marseille;13047;Istres;peripherie;2021;Maison;3173.0;329
Marseille;13047;Istres;peripherie;2022;Appartement;2786.0;255
Marseille;13047;Istres;peripherie;2022;Maison;3364.0;323
Marseille;13047;Istres;peripherie;2023;Appartement;2983.0;197
Marseille;13047;Istres;peripherie;2023;Maison;3390.0;253
Marseille;13047;Istres;peripherie;2024;Appartement;2786.0;198
Marseille;13047;Istres;peripherie;2024;Maison;3277.0;211
Marseille;13047;Istres;peripherie;2025;Appartement;2882.0;205
Marseille;13047;Istres;peripherie;2025;Maison;3208.0;259
Marseille;13048;Jouques;peripherie;2021;Appartement;;18
Marseille;13048;Jouques;peripherie;2021;Maison;3130.0;35
Marseille;13048;Jouques;peripherie;2022;Appartement;;12
Marseille;13048;Jouques;peripherie;2022;Maison;;28
Marseille;13048;Jouques;peripherie;2023;Appartement;;4
Marseille;13048;Jouques;peripherie;2023;Maison;;16
Marseille;13048;Jouques;peripherie;2024;Appartement;;3
Marseille;13048;Jouques;peripherie;2024;Maison;;18
Marseille;13048;Jouques;peripherie;2025;Appartement;;7
Marseille;13048;Jouques;peripherie;2025;Maison;;25
Marseille;13049;Lamanon;peripherie;2021;Appartement;;2
Marseille;13049;Lamanon;peripherie;2021;Maison;;19
Marseille;13049;Lamanon;peripherie;2022;Appartement;;4
Marseille;13049;Lamanon;peripherie;2022;Maison;;13
Marseille;13049;Lamanon;peripherie;2023;Maison;;5
Marseille;13049;Lamanon;peripherie;2024;Maison;;15
Marseille;13049;Lamanon;peripherie;2025;Appartement;;3
Marseille;13049;Lamanon;peripherie;2025;Maison;;18
Marseille;13050;Lambesc;peripherie;2021;Appartement;3310.0;44
Marseille;13050;Lambesc;peripherie;2021;Maison;3695.0;94
Marseille;13050;Lambesc;peripherie;2022;Appartement;3628.0;38
Marseille;13050;Lambesc;peripherie;2022;Maison;3795.0;76
Marseille;13050;Lambesc;peripherie;2023;Appartement;;22
Marseille;13050;Lambesc;peripherie;2023;Maison;4225.0;65
Marseille;13050;Lambesc;peripherie;2024;Appartement;;22
Marseille;13050;Lambesc;peripherie;2024;Maison;4009.0;58
Marseille;13050;Lambesc;peripherie;2025;Appartement;3562.0;38
Marseille;13050;Lambesc;peripherie;2025;Maison;3752.0;64
Marseille;13051;Lançon-Provence;peripherie;2021;Appartement;3500.0;31
Marseille;13051;Lançon-Provence;peripherie;2021;Maison;3596.0;93
Marseille;13051;Lançon-Provence;peripherie;2022;Appartement;;28
Marseille;13051;Lançon-Provence;peripherie;2022;Maison;4023.0;93
Marseille;13051;Lançon-Provence;peripherie;2023;Appartement;;15
Marseille;13051;Lançon-Provence;peripherie;2023;Maison;4056.0;73
Marseille;13051;Lançon-Provence;peripherie;2024;Appartement;;20
Marseille;13051;Lançon-Provence;peripherie;2024;Maison;3793.0;57
Marseille;13051;Lançon-Provence;peripherie;2025;Appartement;3900.0;30
Marseille;13051;Lançon-Provence;peripherie;2025;Maison;3681.0;70
Marseille;13053;Mallemort;peripherie;2021;Appartement;3011.0;74
Marseille;13053;Mallemort;peripherie;2021;Maison;3494.0;114
Marseille;13053;Mallemort;peripherie;2022;Appartement;3344.0;99
Marseille;13053;Mallemort;peripherie;2022;Maison;3559.0;95
Marseille;13053;Mallemort;peripherie;2023;Appartement;3573.0;48
Marseille;13053;Mallemort;peripherie;2023;Maison;3698.0;69
Marseille;13053;Mallemort;peripherie;2024;Appartement;3492.0;44
Marseille;13053;Mallemort;peripherie;2024;Maison;3910.0;55
Marseille;13053;Mallemort;peripherie;2025;Appartement;3426.0;73
Marseille;13053;Mallemort;peripherie;2025;Maison;3525.0;78
Marseille;13054;Marignane;peripherie;2021;Appartement;2177.0;316
Marseille;13054;Marignane;peripherie;2021;Maison;3835.0;195
Marseille;13054;Marignane;peripherie;2022;Appartement;2353.0;333
Marseille;13054;Marignane;peripherie;2022;Maison;3854.0;170
Marseille;13054;Marignane;peripherie;2023;Appartement;2455.0;248
Marseille;13054;Marignane;peripherie;2023;Maison;4093.0;135
Marseille;13054;Marignane;peripherie;2024;Appartement;2301.0;199
Marseille;13054;Marignane;peripherie;2024;Maison;3636.0;125
Marseille;13054;Marignane;peripherie;2025;Appartement;2500.0;246
Marseille;13054;Marignane;peripherie;2025;Maison;3849.0;134
Marseille;13055;Marseille;centre;2021;Appartement;2836.0;13214
Marseille;13055;Marseille;centre;2021;Maison;4329.0;1856
Marseille;13055;Marseille;centre;2022;Appartement;3089.0;13233
Marseille;13055;Marseille;centre;2022;Maison;4783.0;1670
Marseille;13055;Marseille;centre;2023;Appartement;3167.0;10468
Marseille;13055;Marseille;centre;2023;Maison;5000.0;1260
Marseille;13055;Marseille;centre;2024;Appartement;3089.0;8909
Marseille;13055;Marseille;centre;2024;Maison;4643.0;1209
Marseille;13055;Marseille;centre;2025;Appartement;3214.0;10442
Marseille;13055;Marseille;centre;2025;Maison;4641.0;1420
Marseille;13056;Martigues;peripherie;2021;Appartement;2500.0;383
Marseille;13056;Martigues;peripherie;2021;Maison;3740.0;225
Marseille;13056;Martigues;peripherie;2022;Appartement;2715.0;384
Marseille;13056;Martigues;peripherie;2022;Maison;3996.0;199
Marseille;13056;Martigues;peripherie;2023;Appartement;2803.0;319
Marseille;13056;Martigues;peripherie;2023;Maison;4155.0;164
Marseille;13056;Martigues;peripherie;2024;Appartement;2562.0;285
Marseille;13056;Martigues;peripherie;2024;Maison;3874.0;173
Marseille;13056;Martigues;peripherie;2025;Appartement;2857.0;336
Marseille;13056;Martigues;peripherie;2025;Maison;3828.0;215
Marseille;13059;Meyrargues;peripherie;2021;Appartement;;12
Marseille;13059;Meyrargues;peripherie;2021;Maison;3500.0;33
Marseille;13059;Meyrargues;peripherie;2022;Appartement;;13
Marseille;13059;Meyrargues;peripherie;2022;Maison;;22
Marseille;13059;Meyrargues;peripherie;2023;Appartement;;13
Marseille;13059;Meyrargues;peripherie;2023;Maison;;9
Marseille;13059;Meyrargues;peripherie;2024;Appartement;;6
Marseille;13059;Meyrargues;peripherie;2024;Maison;;17
Marseille;13059;Meyrargues;peripherie;2025;Appartement;;12
Marseille;13059;Meyrargues;peripherie;2025;Maison;;22
Marseille;13060;Meyreuil;peripherie;2021;Appartement;;24
Marseille;13060;Meyreuil;peripherie;2021;Maison;;21
Marseille;13060;Meyreuil;peripherie;2022;Appartement;;22
Marseille;13060;Meyreuil;peripherie;2022;Maison;4872.0;31
Marseille;13060;Meyreuil;peripherie;2023;Appartement;;20
Marseille;13060;Meyreuil;peripherie;2023;Maison;4924.0;35
Marseille;13060;Meyreuil;peripherie;2024;Appartement;;24
Marseille;13060;Meyreuil;peripherie;2024;Maison;;22
Marseille;13060;Meyreuil;peripherie;2025;Appartement;4357.0;35
Marseille;13060;Meyreuil;peripherie;2025;Maison;4523.0;32
Marseille;13062;Mimet;peripherie;2021;Appartement;;3
Marseille;13062;Mimet;peripherie;2021;Maison;;24
Marseille;13062;Mimet;peripherie;2022;Appartement;;3
Marseille;13062;Mimet;peripherie;2022;Maison;4833.0;32
Marseille;13062;Mimet;peripherie;2023;Appartement;;3
Marseille;13062;Mimet;peripherie;2023;Maison;;28
Marseille;13062;Mimet;peripherie;2024;Maison;;20
Marseille;13062;Mimet;peripherie;2025;Appartement;;2
Marseille;13062;Mimet;peripherie;2025;Maison;;26
Marseille;13063;Miramas;peripherie;2021;Appartement;2282.0;174
Marseille;13063;Miramas;peripherie;2021;Maison;2925.0;162
Marseille;13063;Miramas;peripherie;2022;Appartement;2392.0;173
Marseille;13063;Miramas;peripherie;2022;Maison;3375.0;141
Marseille;13063;Miramas;peripherie;2023;Appartement;2252.0;158
